IP address,asn,as_name,as_domain,country_code,country,continent_code,continent,isCoAP,Code,Message Type,Payload,Payload Size (bytes)
111.9.3.205,AS9808,"China Mobile Communications Group Co., Ltd.",10086.cn,CN,China,AS,Asia,True,2.05 Content,ACK,"</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/queryGwExt>;title=""queryGwExt Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""apdevices Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</device/inform/requestSync>;title=""AP device request synchronization"",</.well-known/core>",1098.0
112.209.173.116,AS9299,Philippine Long Distance Telephone Company,pldt.com,PH,Philippines,AS,Asia,False,,,,
183.236.183.20,AS9808,"China Mobile Communications Group Co., Ltd.",10086.cn,CN,China,AS,Asia,False,,,,
109.187.128.77,AS28812,"PJSC ""Bashinformsvyaz""",bashtel.ru,RU,Russia,EU,Europe,False,,,,
182.53.162.99,AS23969,TOT Public Company Limited,ntplc.co.th,TH,Thailand,AS,Asia,False,,,,
120.198.137.138,AS9808,"China Mobile Communications Group Co., Ltd.",10086.cn,CN,China,AS,Asia,True,2.05 Content,ACK,"</qlink>,</qlink/searchgw>,</device>,</device/inform>,</device/inform/boot>,</device/inform/bootstrap>,</device/inform/data>,</device/inform/heartbeat>,</device/inform/offline>,</ekit>,</ekit/boot>,</ekit/bootstrap>,</ekit/heartbeat>,</ekit/searchgw>,</.well-known/core>",270.0
112.203.59.123,AS9299,Philippine Long Distance Telephone Company,pldt.com,PH,Philippines,AS,Asia,False,,,,
112.201.189.242,AS9299,Philippine Long Distance Telephone Company,pldt.com,PH,Philippines,AS,Asia,True,2.05 Content,ACK,"</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</async>;ct=0",509.0
122.52.70.60,AS9299,Philippine Long Distance Telephone Company,pldt.com,PH,Philippines,AS,Asia,False,,,,
49.151.4.29,AS9299,Philippine Long Distance Telephone Company,pldt.com,PH,Philippines,AS,Asia,False,,,,
85.15.103.88,AS34896,Vostoktelecom Telephone Company Limited Liability Company,vtelecom.ru,RU,Russia,EU,Europe,False,,,,
59.183.116.13,AS9829,National Internet Backbone,bsnl.co.in,IN,India,AS,Asia,False,,,,
113.206.143.73,AS4837,CHINA UNICOM China169 Backbone,chinaunicom.cn,CN,China,AS,Asia,False,,,,
112.28.136.59,AS9808,"China Mobile Communications Group Co., Ltd.",10086.cn,CN,China,AS,Asia,True,4.00 Bad Request,ACK,,0.0
112.201.187.62,AS9299,Philippine Long Distance Telephone Company,pldt.com,PH,Philippines,AS,Asia,True,2.05 Content,ACK,"</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</async>;ct=0",509.0
122.246.72.51,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn,CN,China,AS,Asia,False,,,,
120.237.215.216,AS9808,"China Mobile Communications Group Co., Ltd.",10086.cn,CN,China,AS,Asia,True,2.05 Content,ACK,"</>;title=""General Info"";ct=0,</qlink/searchdevice>;title=""searchdevice"";obs,</qlink/netinfo>;title=""netinfo"";obs,</qlink/searchack>;title=""searchack"";obs,</device/command/unbind>;title=""unbind"";obs,</device/command/file>;title=""file"";obs,</device/command/log>;title=""log"";obs,</device/command/selfdetect>;title=""selfdetect"";obs,</qlink/searchdevice?true>;title=""searchdevice?true"";obs,</qlink/searchRouter?true>;title=""searchRouter?true"";obs,</qlink/guide?true>;title=""guide?true"";obs,</qlink/request?true>;title=""request?true"";obs,</device/inform/data>;title=""data"";obs,</apdevice/control/WiFiParameterSync>;title=""WiFiParameterSync"";obs,</apdevice/control/WiFiSwitch>;title=""WiFiSwitch"";obs,</apdevice/control/RadioConfig>;title=""RadioConfig"";obs,</apdevice/control/WPS>;title=""WPS"";obs,</apdevice/control/MacFilter>;title=""MacFilter"";obs,</apdevice/control/Reboot>;title=""Reboot"";obs,</apdevice/control/LEDControl>;title=""LEDControl"";obs,</apdevice/control/RoamingConfig>;title=""RoamingConfig"";obs,</apdevice/query/ApConfigInfo>;title=""ApConfigInfo"";obs,</apdevice/query/UplinkStatus>;title=""UplinkStatus"";obs,</apdevice/query/STAInfo>;title=""STAInfo"";obs,</apdevice/query/WiFiStats>;title=""WiFiStats"";obs,</apdevice/query/WiFiStatus>;title=""WiFiStatus"";obs,</apdevice/query/WlanNeighborInfo>;title=""WlanNeighborInfo"";obs",1325.0
117.139.109.197,AS9808,"China Mobile Communications Group Co., Ltd.",10086.cn,CN,China,AS,Asia,True,2.05 Content,ACK,"</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/queryGwExt>;title=""queryGwExt Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""apdevices Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</device/inform/requestSync>;title=""AP device request synchronization"",</.well-known/core>",1098.0
128.68.135.93,AS8402,"PJSC ""Vimpelcom""",corbina.net,RU,Russia,EU,Europe,False,,,,
109.201.114.240,AS50596,Informatsionnye Tekhnologii LLC,itnet33.ru,RU,Russia,EU,Europe,False,,,,
95.86.217.121,AS12389,PJSC Rostelecom,rt.ru,RU,Russia,EU,Europe,False,,,,
49.144.208.17,AS9299,Philippine Long Distance Telephone Company,pldt.com,PH,Philippines,AS,Asia,True,2.05 Content,ACK,"</>;title=""General Info"";ct=0,</qlink/searchfh>;title=qlink/searchfh,</qlink/searchgw>;title=qlink/searchgw,</qlink/request>;title=qlink/request,</qlink/success>;title=qlink/success,</device/inform/bootstrap>;title=device/inform/bootstrap,</device/inform/boot>;title=device/inform/boot,</device/inform/syncreq>;title=device/inform/syncreq,</device/inform/offline>;title=device/inform/offline,</device/inform/heartbeat>;title=device/inform/heartbeat,</device/inform/data>;title=device/inform/data,</async>;ct=0",509.0
112.44.242.110,AS9808,"China Mobile Communications Group Co., Ltd.",10086.cn,CN,China,AS,Asia,False,,,,
112.5.139.37,AS9808,"China Mobile Communications Group Co., Ltd.",10086.cn,CN,China,AS,Asia,False,,,,
89.23.205.123,AS51042,Klimovsk network Ltd,klimovsk.net,RU,Russia,EU,Europe,True,2.05 Content,ACK,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",84.0
112.209.161.46,AS9299,Philippine Long Distance Telephone Company,pldt.com,PH,Philippines,AS,Asia,False,,,,
111.26.95.202,AS134810,China Mobile Group JiLin communications corporation,chinamobile.com,CN,China,AS,Asia,True,4.00 Bad Request,ACK,b,0.0
80.237.19.72,AS20485,Joint Stock Company TransTeleCom,ttk.ru,RU,Russia,EU,Europe,True,2.05 Content,ACK,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",84.0
112.201.237.147,AS9299,Philippine Long Distance Telephone Company,pldt.com,PH,Philippines,AS,Asia,False,,,,
91.243.39.6,AS25591,BCLan LLC,bclan.ru,RU,Russia,EU,Europe,True,2.05 Content,ACK,"</register>,</ndm/dis>,</ndm/ci>,</mirror>,</uhp>,</ndm/logout>,</ndm/login>,</info>",84.0
