saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,uri,observable,user_inserted,version,mtype,token,token_length,code,mid,options,data_length
170.79.122.235,3950661546,192.168.0.123,2063640768,54488,53,udp,1,5683,38204,31,Method Not Allowed,,,,,0,1,2025-10-30T22:36:31.143+0100,1761860191,143885,/device/inform/change,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
162.208.137.38,646566050,192.168.0.123,2063640768,6432,43,udp,1,5683,37643,31,Method Not Allowed,,,,,0,1,2025-10-30T22:36:31.144+0100,1761860191,144032,/device/inform/change,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
162.208.137.38,646566050,192.168.0.123,2063640768,6861,46,udp,1,5683,32979,12,,,,,,0,1,2025-10-30T22:36:45.105+0100,1761860205,105876,/async,3,False,1,2,,0,EMPTY,32112,,0
170.79.122.235,3950661546,192.168.0.123,2063640768,55228,53,udp,1,5683,57008,12,,,,,,0,1,2025-10-30T22:36:45.125+0100,1761860205,125649,/async,3,False,1,2,,0,EMPTY,32112,,0
180.194.68.180,3024405172,192.168.0.123,2063640768,0,52,udp,1,5683,42856,12,,,,,,0,1,2025-10-30T22:36:45.138+0100,1761860205,138373,/async,3,False,1,2,,0,EMPTY,32112,,0
171.103.56.87,1463314347,192.168.0.123,2063640768,56459,47,udp,1,5683,59633,12,,,,,,0,1,2025-10-30T22:36:51.795+0100,1761860211,795529,/async,3,False,1,2,,0,5.03 Service Unavailable,32112,,0
175.148.222.135,2279511215,192.168.0.123,2063640768,8214,36,udp,1,5683,39333,31,Method Not Allowed,,,,,0,1,2025-10-30T22:36:59.290+0100,1761860219,290906,/qlink/searchdevice,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
171.211.11.70,1175180203,192.168.0.123,2063640768,63613,50,udp,1,5683,39885,31,Method Not Allowed,,,,,0,1,2025-10-30T22:36:59.309+0100,1761860219,309805,/qlink/searchdevice,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.237.150.116,1956048311,192.168.0.123,2063640768,17927,42,udp,1,5683,39174,31,Method Not Allowed,,,,,0,1,2025-10-30T22:36:59.337+0100,1761860219,337324,/qlink/searchdevice,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.234.48.189,3174099639,192.168.0.123,2063640768,26390,42,udp,1,5683,54723,31,Method Not Allowed,,,,,0,1,2025-10-30T22:36:59.345+0100,1761860219,345493,/qlink/searchdevice,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
175.148.222.135,2279511215,192.168.0.123,2063640768,8220,36,udp,1,5683,33905,31,Method Not Allowed,,,,,0,1,2025-10-30T22:37:13.414+0100,1761860233,414046,/qlink/netinfo,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
171.211.11.70,1175180203,192.168.0.123,2063640768,63629,50,udp,1,5683,50133,31,Method Not Allowed,,,,,0,1,2025-10-30T22:37:13.422+0100,1761860233,422272,/qlink/netinfo,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.237.150.116,1956048311,192.168.0.123,2063640768,19229,42,udp,1,5683,34708,31,Method Not Allowed,,,,,0,1,2025-10-30T22:37:13.434+0100,1761860233,434619,/qlink/netinfo,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.234.48.189,3174099639,192.168.0.123,2063640768,26473,42,udp,1,5683,54282,31,Method Not Allowed,,,,,0,1,2025-10-30T22:37:13.443+0100,1761860233,443410,/qlink/netinfo,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.237.150.116,1956048311,192.168.0.123,2063640768,20137,42,udp,1,5683,36416,31,Method Not Allowed,,,,,0,1,2025-10-30T22:37:27.634+0100,1761860247,634558,/qlink/searchack,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.234.48.189,3174099639,192.168.0.123,2063640768,27151,42,udp,1,5683,33777,31,Method Not Allowed,,,,,0,1,2025-10-30T22:37:27.636+0100,1761860247,636729,/qlink/searchack,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.234.48.189,3174099639,192.168.0.123,2063640768,28491,42,udp,1,5683,33531,31,Method Not Allowed,,,,,0,1,2025-10-30T22:37:41.687+0100,1761860261,687771,/device/command/unbind,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.237.150.116,1956048311,192.168.0.123,2063640768,21213,42,udp,1,5683,42795,31,Method Not Allowed,,,,,0,1,2025-10-30T22:37:41.693+0100,1761860261,693082,/device/command/unbind,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.237.150.116,1956048311,192.168.0.123,2063640768,22457,42,udp,1,5683,57759,31,Method Not Allowed,,,,,0,1,2025-10-30T22:37:55.785+0100,1761860275,785457,/device/command/file,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.234.48.189,3174099639,192.168.0.123,2063640768,29758,42,udp,1,5683,42549,31,Method Not Allowed,,,,,0,1,2025-10-30T22:37:55.799+0100,1761860275,799425,/device/command/file,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.234.48.189,3174099639,192.168.0.123,2063640768,30227,42,udp,1,5683,59750,31,Method Not Allowed,,,,,0,1,2025-10-30T22:38:09.891+0100,1761860289,891386,/device/command/log,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.237.150.116,1956048311,192.168.0.123,2063640768,23476,42,udp,1,5683,50672,31,Method Not Allowed,,,,,0,1,2025-10-30T22:38:09.899+0100,1761860289,899289,/device/command/log,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.234.48.189,3174099639,192.168.0.123,2063640768,30244,42,udp,1,5683,49571,31,Method Not Allowed,,,,,0,1,2025-10-30T22:38:24.023+0100,1761860304,23813,/device/command/selfdetect,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.237.150.116,1956048311,192.168.0.123,2063640768,24594,42,udp,1,5683,55809,31,Method Not Allowed,,,,,0,1,2025-10-30T22:38:24.292+0100,1761860304,292204,/device/command/selfdetect,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.234.48.189,3174099639,192.168.0.123,2063640768,31031,42,udp,1,5683,51535,22,Not Found,,,,,0,1,2025-10-30T22:38:38.965+0100,1761860318,965244,/qlink/searchdevice?true,2,False,1,2,,0,4.04 Not Found,32112,,9
183.237.150.116,1956048311,192.168.0.123,2063640768,25519,42,udp,1,5683,51849,22,Not Found,,,,,0,1,2025-10-30T22:38:39.225+0100,1761860319,225057,/qlink/searchdevice?true,2,False,1,2,,0,4.04 Not Found,32112,,9
183.237.150.116,1956048311,192.168.0.123,2063640768,26314,42,udp,1,5683,60546,22,Not Found,,,,,0,1,2025-10-30T22:38:53.308+0100,1761860333,308618,/qlink/searchRouter?true,2,False,1,2,,0,4.04 Not Found,32112,,9
183.234.48.189,3174099639,192.168.0.123,2063640768,31973,42,udp,1,5683,41556,22,Not Found,,,,,0,1,2025-10-30T22:38:53.338+0100,1761860333,338542,/qlink/searchRouter?true,2,False,1,2,,0,4.04 Not Found,32112,,9
183.234.48.189,3174099639,192.168.0.123,2063640768,32601,42,udp,1,5683,49705,22,Not Found,,,,,0,1,2025-10-30T22:39:06.513+0100,1761860346,513402,/qlink/guide?true,2,False,1,2,,0,4.04 Not Found,32112,,9
183.237.150.116,1956048311,192.168.0.123,2063640768,27388,42,udp,1,5683,54399,22,Not Found,,,,,0,1,2025-10-30T22:39:06.705+0100,1761860346,705628,/qlink/guide?true,2,False,1,2,,0,4.04 Not Found,32112,,9
183.234.48.189,3174099639,192.168.0.123,2063640768,33384,42,udp,1,5683,55835,22,Not Found,,,,,0,1,2025-10-30T22:39:20.590+0100,1761860360,590285,/qlink/request?true,2,False,1,2,,0,4.04 Not Found,32112,,9
183.237.150.116,1956048311,192.168.0.123,2063640768,27817,42,udp,1,5683,43735,22,Not Found,,,,,0,1,2025-10-30T22:39:20.590+0100,1761860360,590425,/qlink/request?true,2,False,1,2,,0,4.04 Not Found,32112,,9
183.237.150.116,1956048311,192.168.0.123,2063640768,27884,42,udp,1,5683,45488,31,Method Not Allowed,,,,,0,1,2025-10-30T22:39:34.873+0100,1761860374,873529,/apdevice/control/WiFiParameterSync,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.234.48.189,3174099639,192.168.0.123,2063640768,34566,42,udp,1,5683,60858,31,Method Not Allowed,,,,,0,1,2025-10-30T22:39:35.090+0100,1761860375,90730,/apdevice/control/WiFiParameterSync,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.237.150.116,1956048311,192.168.0.123,2063640768,28162,42,udp,1,5683,48480,31,Method Not Allowed,,,,,0,1,2025-10-30T22:39:49.655+0100,1761860389,655349,/apdevice/control/WiFiSwitch,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.234.48.189,3174099639,192.168.0.123,2063640768,35959,42,udp,1,5683,54028,31,Method Not Allowed,,,,,0,1,2025-10-30T22:39:49.702+0100,1761860389,702355,/apdevice/control/WiFiSwitch,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.234.48.189,3174099639,192.168.0.123,2063640768,36764,42,udp,1,5683,32808,31,Method Not Allowed,,,,,0,1,2025-10-30T22:40:02.766+0100,1761860402,766418,/apdevice/control/RadioConfig,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.237.150.116,1956048311,192.168.0.123,2063640768,28634,42,udp,1,5683,44360,31,Method Not Allowed,,,,,0,1,2025-10-30T22:40:02.777+0100,1761860402,777780,/apdevice/control/RadioConfig,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.237.150.116,1956048311,192.168.0.123,2063640768,29396,42,udp,1,5683,38686,31,Method Not Allowed,,,,,0,1,2025-10-30T22:40:17.032+0100,1761860417,32498,/apdevice/control/WPS,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.234.48.189,3174099639,192.168.0.123,2063640768,36823,42,udp,1,5683,57797,31,Method Not Allowed,,,,,0,1,2025-10-30T22:40:17.032+0100,1761860417,32724,/apdevice/control/WPS,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.237.150.116,1956048311,192.168.0.123,2063640768,29475,42,udp,1,5683,56354,31,Method Not Allowed,,,,,0,1,2025-10-30T22:40:31.135+0100,1761860431,135507,/apdevice/control/MacFilter,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.234.48.189,3174099639,192.168.0.123,2063640768,37263,42,udp,1,5683,60640,31,Method Not Allowed,,,,,0,1,2025-10-30T22:40:31.136+0100,1761860431,136940,/apdevice/control/MacFilter,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.234.48.189,3174099639,192.168.0.123,2063640768,38674,42,udp,1,5683,46135,31,Method Not Allowed,,,,,0,1,2025-10-30T22:40:45.254+0100,1761860445,254683,/apdevice/control/Reboot,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.237.150.116,1956048311,192.168.0.123,2063640768,30887,42,udp,1,5683,51010,31,Method Not Allowed,,,,,0,1,2025-10-30T22:40:45.263+0100,1761860445,263033,/apdevice/control/Reboot,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.237.150.116,1956048311,192.168.0.123,2063640768,32216,42,udp,1,5683,47221,31,Method Not Allowed,,,,,0,1,2025-10-30T22:40:59.374+0100,1761860459,374563,/apdevice/control/LEDControl,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.234.48.189,3174099639,192.168.0.123,2063640768,38905,42,udp,1,5683,36798,31,Method Not Allowed,,,,,0,1,2025-10-30T22:40:59.382+0100,1761860459,382533,/apdevice/control/LEDControl,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.234.48.189,3174099639,192.168.0.123,2063640768,38967,42,udp,1,5683,36033,31,Method Not Allowed,,,,,0,1,2025-10-30T22:41:13.513+0100,1761860473,513674,/apdevice/control/RoamingConfig,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.237.150.116,1956048311,192.168.0.123,2063640768,32256,42,udp,1,5683,46811,31,Method Not Allowed,,,,,0,1,2025-10-30T22:41:13.537+0100,1761860473,537959,/apdevice/control/RoamingConfig,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
183.237.150.116,1956048311,192.168.0.123,2063640768,32927,42,udp,1,5683,59213,3141,"{
	""data"":	{
		""hardwareVersion"":	""HV3.0.0"",
		""softwareVersion"":	""RAX3000-ZXW.ZD.06"",
		""WorkingMode"":	1,
		""FlashSize"":	128,
		""RamSize"":	256,
		""CPUOccupancyRate"":	26,
		""RamOccupancyRate"":	47,
		""UpTime"":	""310446"",
		""MacFilterEnable"":	0,
		""MacFilterPolicy"":	0,
		""MacFilterEntries"":	"""",
		""LEDOnOff"":	1,
		""BandSteeringStatus"":	0,
		""RoamingSwitch"":	0,
		""LowRSSI2.4G"":	-79,
		""LowRSSI5G"":	-79,
		""IPv6ConnStatus"":	""Unconnected"",
		""IPv6IPAddressOrigin"":	""AutoConfigured"",
		""IPv6IPAddress"":	""::"",
		""IPv6DNSServers"":	""::"",
		""IPv6PrefixDelegationEnabled"":	""FALSE"",
		""IPv6PrefixOrigin"":	""PrefixDelegation"",
		""IPv6Prefix"":	""::"",
		""IPv6PrefixPltime"":	0,
		""IPv6PrefixVltime"":	0,
		""DefaultIPv6Gateway"":	""::"",
		""Dslite_Enable"":	""FALSE"",
		""IPv6Status"":	0,
		""SyncCode"":	""0"",
		""Radios"":	[{
				""Radio"":	""2.4G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""SSIDStandard"":	""802.11b/g/n/ax"",
				""NoiseLevel"":	""-83"",
				""LoadRate"":	13,
				""InterferencePercent"":	13,
				""Channel"":	""6"",
				""Bandwidth"":	0
			}, {
				""Radio"":	""5G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""SSIDStandard"":	""802.11a/n/ac/ax"",
				""NoiseLevel"":	""-91"",
				""LoadRate"":	1,
				""InterferencePercent"":	1,
				""Channel"":	""36"",
				""Bandwidth"":	0
			}],
		""Configurations"":	[{
				""Radio"":	""2.4G"",
				""Index"":	1,
				""Enable"":	1,
				""SSID"":	""Naturlich"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Pwd"":	""Naturlich888888"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	2,
				""Enable"":	0,
				""SSID"":	""SSID2"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""!@#$%12345"",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	3,
				""Enable"":	0,
				""SSID"":	""Naturlich_GUEST"",
				""SecurityMode"":	""None"",
				""Pwd"":	"""",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	4,
				""Enable"":	1,
				""SSID"":	""Naturlich_Wi-Fi5"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""Naturlich888888"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	5,
				""Enable"":	1,
				""SSID"":	""Naturlich-5G"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Pwd"":	""Naturlich888888"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	6,
				""Enable"":	1,
				""SSID"":	""MESH-2C0086-5G"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""!@#$%12345"",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	7,
				""Enable"":	0,
				""SSID"":	""CMCC-ksuy-5G_Guest"",
				""SecurityMode"":	""None"",
				""Pwd"":	"""",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	8,
				""Enable"":	1,
				""SSID"":	""Naturlich-5G_Wi-Fi5"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""Naturlich888888"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0
			}]
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-30T22:41:27.745+0100,1761860487,745964,/apdevice/query/ApConfigInfo,2,False,1,2,31dd,2,2.05 Content,7054,"{""CONTENT_FORMAT"": ""JSON""}",3126
183.234.48.189,3174099639,192.168.0.123,2063640768,39172,42,udp,1,5683,45016,3118,"{
	""data"":	{
		""hardwareVersion"":	""HV4.0.0"",
		""softwareVersion"":	""RAX3000-ZXW.ZD.06"",
		""WorkingMode"":	1,
		""FlashSize"":	128,
		""RamSize"":	512,
		""CPUOccupancyRate"":	24,
		""RamOccupancyRate"":	30,
		""UpTime"":	""328706"",
		""MacFilterEnable"":	0,
		""MacFilterPolicy"":	0,
		""MacFilterEntries"":	"""",
		""LEDOnOff"":	1,
		""BandSteeringStatus"":	0,
		""RoamingSwitch"":	0,
		""LowRSSI2.4G"":	-79,
		""LowRSSI5G"":	-79,
		""IPv6ConnStatus"":	""Unconnected"",
		""IPv6IPAddressOrigin"":	""AutoConfigured"",
		""IPv6IPAddress"":	""::"",
		""IPv6DNSServers"":	""::"",
		""IPv6PrefixDelegationEnabled"":	""FALSE"",
		""IPv6PrefixOrigin"":	""PrefixDelegation"",
		""IPv6Prefix"":	""::"",
		""IPv6PrefixPltime"":	0,
		""IPv6PrefixVltime"":	0,
		""DefaultIPv6Gateway"":	""::"",
		""Dslite_Enable"":	""FALSE"",
		""IPv6Status"":	0,
		""SyncCode"":	""0"",
		""Radios"":	[{
				""Radio"":	""2.4G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""SSIDStandard"":	""802.11b/g/n/ax"",
				""NoiseLevel"":	""-90"",
				""LoadRate"":	5,
				""InterferencePercent"":	5,
				""Channel"":	""11"",
				""Bandwidth"":	1
			}, {
				""Radio"":	""5G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""SSIDStandard"":	""802.11a/n/ac/ax"",
				""NoiseLevel"":	""-91"",
				""LoadRate"":	1,
				""InterferencePercent"":	1,
				""Channel"":	""48"",
				""Bandwidth"":	0
			}],
		""Configurations"":	[{
				""Radio"":	""2.4G"",
				""Index"":	1,
				""Enable"":	1,
				""SSID"":	""canteen2"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Pwd"":	""11110000"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	2,
				""Enable"":	0,
				""SSID"":	""CMCC-GUIDE-LINK"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""!@#$%12345"",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	3,
				""Enable"":	0,
				""SSID"":	""CMCC-F6B8_Guest"",
				""SecurityMode"":	""None"",
				""Pwd"":	"""",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	4,
				""Enable"":	0,
				""SSID"":	""canteen2_Wi-Fi5"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""11110000"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	5,
				""Enable"":	1,
				""SSID"":	""canteen2-5G"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Pwd"":	""11110000"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	6,
				""Enable"":	1,
				""SSID"":	""MESH-0DF6BE-5G"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""!@#$%12345"",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	7,
				""Enable"":	0,
				""SSID"":	""CMCC-F6B8-5G_Guest"",
				""SecurityMode"":	""None"",
				""Pwd"":	"""",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	8,
				""Enable"":	0,
				""SSID"":	""canteen2-5G_Wi-Fi5"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""11110000"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}]
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-30T22:41:27.753+0100,1761860487,753934,/apdevice/query/ApConfigInfo,2,False,1,2,31de,2,2.05 Content,7055,"{""CONTENT_FORMAT"": ""JSON""}",3103
183.237.150.116,1956048311,192.168.0.123,2063640768,33794,42,udp,1,5683,41134,284,"{
	""data"":	{
		""UplinkType"":	""Ethernet"",
		""MacAddress"":	""E48184475968"",
		""Radio"":	"""",
		""SSID"":	"""",
		""Noise"":	"""",
		""SNR"":	"""",
		""RSSI"":	"""",
		""RxRate"":	""1000"",
		""TxRate"":	""1000"",
		""RxRate_rt"":	""0.044"",
		""TxRate_rt"":	""0.676"",
		""Channel"":	""""
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-30T22:41:42.588+0100,1761860502,588885,/apdevice/query/UplinkStatus,2,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""JSON""}",269
183.234.48.189,3174099639,192.168.0.123,2063640768,40406,42,udp,1,5683,46377,284,"{
	""data"":	{
		""UplinkType"":	""Ethernet"",
		""MacAddress"":	""00210540149B"",
		""Radio"":	"""",
		""SSID"":	"""",
		""Noise"":	"""",
		""SNR"":	"""",
		""RSSI"":	"""",
		""RxRate"":	""1000"",
		""TxRate"":	""1000"",
		""RxRate_rt"":	""0.041"",
		""TxRate_rt"":	""0.619"",
		""Channel"":	""""
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-30T22:41:42.592+0100,1761860502,592334,/apdevice/query/UplinkStatus,2,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""JSON""}",269
183.234.48.189,3174099639,192.168.0.123,2063640768,41668,42,udp,1,5683,40629,452,"{
	""data"":	{
		""Devices"":	[{
				""IPAddress"":	""192.168.10.3"",
				""STAIPv6IPAddress"":	""::"",
				""MacAddress"":	""105BADDC8961"",
				""VMacAddress"":	""105BADDC8961"",
				""STAType"":	""phone"",
				""HostName"":	""anonymous"",
				""UpTime"":	""65821"",
				""Radio"":	""2.4G"",
				""SSID"":	""canteen2"",
				""RSSI"":	""-42"",
				""RxRate"":	""1"",
				""TxRate"":	""173"",
				""RxRate_rt"":	""0.000"",
				""TxRate_rt"":	""0.000""
			}],
		""STANumber"":	1
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-30T22:41:56.710+0100,1761860516,710021,/apdevice/query/STAInfo,2,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""JSON""}",437
183.237.150.116,1956048311,192.168.0.123,2063640768,34270,42,udp,1,5683,39857,1200,"{
	""data"":	{
		""Devices"":	[{
				""IPAddress"":	""192.168.10.15"",
				""STAIPv6IPAddress"":	""::"",
				""MacAddress"":	""A4EF157BD8BE"",
				""VMacAddress"":	""A4EF157BD8BE"",
				""STAType"":	""other"",
				""HostName"":	""109976939"",
				""UpTime"":	""242465"",
				""Radio"":	""2.4G"",
				""SSID"":	""Naturlich"",
				""RSSI"":	""-29"",
				""RxRate"":	""6"",
				""TxRate"":	""6"",
				""RxRate_rt"":	""0.000"",
				""TxRate_rt"":	""0.000""
			}, {
				""IPAddress"":	""192.168.10.7"",
				""STAIPv6IPAddress"":	""::"",
				""MacAddress"":	""E4AAEC747917"",
				""VMacAddress"":	""E4AAEC747917"",
				""STAType"":	""other"",
				""HostName"":	""anonymous"",
				""UpTime"":	""310408"",
				""Radio"":	""2.4G"",
				""SSID"":	""Naturlich"",
				""RSSI"":	""-30"",
				""RxRate"":	""144"",
				""TxRate"":	""14"",
				""RxRate_rt"":	""0.001"",
				""TxRate_rt"":	""0.000""
			}, {
				""IPAddress"":	""192.168.10.4"",
				""STAIPv6IPAddress"":	""::"",
				""MacAddress"":	""E4AAEC74734C"",
				""VMacAddress"":	""E4AAEC74734C"",
				""STAType"":	""other"",
				""HostName"":	""anonymous"",
				""UpTime"":	""310426"",
				""Radio"":	""2.4G"",
				""SSID"":	""Naturlich"",
				""RSSI"":	""-43"",
				""RxRate"":	""144"",
				""TxRate"":	""6"",
				""RxRate_rt"":	""0.004"",
				""TxRate_rt"":	""0.004""
			}],
		""STANumber"":	3
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-30T22:41:56.715+0100,1761860516,715761,/apdevice/query/STAInfo,2,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""JSON""}",1185
171.103.56.87,1463314347,192.168.0.123,2063640768,1240,47,udp,1,5683,54462,22,Not Found,,,,,0,1,2025-10-30T22:41:56.715+0100,1761860516,715915,/apdevice/query/STAInfo,3,False,1,2,,0,4.04 Not Found,32112,,9
