IP address,as_name,country,continent,uri,Code,Message Type,Payload,Payload Size (bytes)
183.221.78.161,"China Mobile Communications Group Co., Ltd.",China,Asia,</.well-known/core>,2.05 Content,ACK,"</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/queryGwExt>;title=""queryGwExt Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""apdevices Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</device/inform/requestSync>;title=""AP device request synchronization"",</.well-known/core>",1098
176.101.247.159,PE Ahmedov Alil Aliomarovich,Russia,Europe,</register>,4.05 Method Not Allowed,ACK,,0
176.101.247.159,PE Ahmedov Alil Aliomarovich,Russia,Europe,</ndm/dis>,4.00 Bad Request,ACK,,0
176.101.247.159,PE Ahmedov Alil Aliomarovich,Russia,Europe,</ndm/ci>,4.00 Bad Request,ACK,0x1,3
176.101.247.159,PE Ahmedov Alil Aliomarovich,Russia,Europe,</mirror>,4.05 Method Not Allowed,ACK,,0
176.101.247.159,PE Ahmedov Alil Aliomarovich,Russia,Europe,</uhp>,4.05 Method Not Allowed,ACK,,0
176.101.247.159,PE Ahmedov Alil Aliomarovich,Russia,Europe,</ndm/logout>,4.05 Method Not Allowed,ACK,,0
176.101.247.159,PE Ahmedov Alil Aliomarovich,Russia,Europe,</ndm/login>,4.05 Method Not Allowed,ACK,,0
176.101.247.159,PE Ahmedov Alil Aliomarovich,Russia,Europe,</info>,2.05 Content,ACK,"{""cid"":""53c793de-88fc-11e6-8115-b90a404e740d"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130
194.28.56.72,TeleServis Ltd,Russia,Europe,</register>,4.05 Method Not Allowed,ACK,,0
194.28.56.72,TeleServis Ltd,Russia,Europe,</ndm/dis>,4.00 Bad Request,ACK,,0
194.28.56.72,TeleServis Ltd,Russia,Europe,</ndm/ci>,4.00 Bad Request,ACK,0x1,3
194.28.56.72,TeleServis Ltd,Russia,Europe,</mirror>,4.05 Method Not Allowed,ACK,,0
194.28.56.72,TeleServis Ltd,Russia,Europe,</uhp>,4.05 Method Not Allowed,ACK,,0
194.28.56.72,TeleServis Ltd,Russia,Europe,</ndm/logout>,4.05 Method Not Allowed,ACK,,0
194.28.56.72,TeleServis Ltd,Russia,Europe,</ndm/login>,4.05 Method Not Allowed,ACK,,0
194.28.56.72,TeleServis Ltd,Russia,Europe,</info>,2.05 Content,ACK,"{""cid"":""ee6ab518-3679-11e6-8115-99d525b8001f"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130
68.183.74.136,"DigitalOcean, LLC",Germany,Europe,</fw>,4.01 Unauthorized,CON,,0
68.183.74.136,"DigitalOcean, LLC",Germany,Europe,</efento>,4.00 Bad Request,ACK,,0
68.183.74.136,"DigitalOcean, LLC",Germany,Europe,</efento/c>,4.00 Bad Request,ACK,,0
68.183.74.136,"DigitalOcean, LLC",Germany,Europe,</efento/i>,4.00 Bad Request,ACK,,0
68.183.74.136,"DigitalOcean, LLC",Germany,Europe,</efento/m>,4.00 Bad Request,ACK,,0
68.183.74.136,"DigitalOcean, LLC",Germany,Europe,</efento/t>,2.05 Content,ACK,b'h\xba\xf23',4
68.183.74.136,"DigitalOcean, LLC",Germany,Europe,</sw>,4.01 Unauthorized,CON,,0
68.183.74.136,"DigitalOcean, LLC",Germany,Europe,</api>,4.05 Method Not Allowed,ACK,,0
68.183.74.136,"DigitalOcean, LLC",Germany,Europe,</api/v1>,4.00 Bad Request,ACK,,0
68.183.74.136,"DigitalOcean, LLC",Germany,Europe,</.well-known/core>,2.05 Content,ACK,"</fw>,</efento>,</efento/c>,</efento/i>,</efento/m>,</efento/t>,</sw>,</api>,</api/v1>,</.well-known/core>",106
37.192.235.83,Novotelecom Ltd,Russia,Europe,</register>,4.05 Method Not Allowed,ACK,,0
37.192.235.83,Novotelecom Ltd,Russia,Europe,</ndm/dis>,4.00 Bad Request,ACK,,0
37.192.235.83,Novotelecom Ltd,Russia,Europe,</ndm/ci>,4.00 Bad Request,ACK,0x1,3
37.192.235.83,Novotelecom Ltd,Russia,Europe,</mirror>,4.05 Method Not Allowed,ACK,,0
37.192.235.83,Novotelecom Ltd,Russia,Europe,</uhp>,4.05 Method Not Allowed,ACK,,0
37.192.235.83,Novotelecom Ltd,Russia,Europe,</ndm/logout>,4.05 Method Not Allowed,ACK,,0
37.192.235.83,Novotelecom Ltd,Russia,Europe,</ndm/login>,4.05 Method Not Allowed,ACK,,0
37.192.235.83,Novotelecom Ltd,Russia,Europe,</info>,2.05 Content,ACK,"{""cid"":""a06d7dfe-3088-11e8-8f23-036e07273bfc"",""http_port"":80,""type"":""router"",""name"":""Keenetic Extra"",""version"":""0.3.5-1""}",121
217.197.197.122,ArtX LLC,Russia,Europe,</register>,4.05 Method Not Allowed,ACK,,0
217.197.197.122,ArtX LLC,Russia,Europe,</ndm/dis>,4.00 Bad Request,ACK,,0
217.197.197.122,ArtX LLC,Russia,Europe,</ndm/ci>,4.00 Bad Request,ACK,0x1,3
217.197.197.122,ArtX LLC,Russia,Europe,</mirror>,4.05 Method Not Allowed,ACK,,0
217.197.197.122,ArtX LLC,Russia,Europe,</uhp>,4.05 Method Not Allowed,ACK,,0
217.197.197.122,ArtX LLC,Russia,Europe,</ndm/logout>,4.05 Method Not Allowed,ACK,,0
217.197.197.122,ArtX LLC,Russia,Europe,</ndm/login>,4.05 Method Not Allowed,ACK,,0
217.197.197.122,ArtX LLC,Russia,Europe,</info>,2.05 Content,ACK,"{""cid"":""ee6bc6ba-3679-11e6-8115-6b51b6865fc3"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130
31.207.163.73,Intersvyaz-2 JSC,Russia,Europe,</register>,4.05 Method Not Allowed,ACK,,0
31.207.163.73,Intersvyaz-2 JSC,Russia,Europe,</ndm/dis>,4.00 Bad Request,ACK,,0
31.207.163.73,Intersvyaz-2 JSC,Russia,Europe,</ndm/ci>,4.00 Bad Request,ACK,0x1,3
31.207.163.73,Intersvyaz-2 JSC,Russia,Europe,</mirror>,4.05 Method Not Allowed,ACK,,0
31.207.163.73,Intersvyaz-2 JSC,Russia,Europe,</uhp>,4.05 Method Not Allowed,ACK,,0
31.207.163.73,Intersvyaz-2 JSC,Russia,Europe,</ndm/logout>,4.05 Method Not Allowed,ACK,,0
31.207.163.73,Intersvyaz-2 JSC,Russia,Europe,</ndm/login>,4.05 Method Not Allowed,ACK,,0
31.207.163.73,Intersvyaz-2 JSC,Russia,Europe,</info>,2.05 Content,ACK,"{""cid"":""7e6099fc-04f8-11e6-8115-4f3e62dcc588"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Start II"",""version"":""0.3.5-1""}",130
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink>,4.05 Method Not Allowed,ACK,,0
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink/request>,2.05 Content,ACK,"should post example,should post example should post exampleshould post exampleshould post exampleshould post examplepost exampleshould post exampleshould post example::{""deviceId"":""50294D0120011"",""deviceType"":""111"",""ipAddress"":""192.168.1.15""}",242
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink/searchgw>,2.05 Content,ACK,"{""result"":1}",12
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink/success>,2.05 Content,ACK,,0
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw>,4.05 Method Not Allowed,ACK,,0
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw/query>,4.05 Method Not Allowed,ACK,,0
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw/query/DiagnotorConnection>,2.05 Content,ACK,"010_947FD8A8B358{""apmsOnlineStatus"":0}",38
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw/query/apdevices>,2.05 Content,ACK,"{""APDevices"":[]}",16
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw/query/config>,2.05 Content,ACK,"""respCode"":1",12
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</basic>,4.05 Method Not Allowed,ACK,,0
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</basic/regist>,2.05 Content,ACK,"should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",80
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</basic/show>,2.05 Content,ACK,"userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",54
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</device>,4.05 Method Not Allowed,ACK,,0
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/command>,4.05 Method Not Allowed,ACK,,0
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/command/control>,2.05 Content,ACK,"{""respCode"":1}",14
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/command/data>,2.05 Content,ACK,[],2
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform>,4.05 Method Not Allowed,ACK,,0
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/boot>,2.05 Content,ACK,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/bootstrap>,2.05 Content,ACK,"should post example:{""deviceMac"":""50294D0120011"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",192
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/data>,2.05 Content,ACK,"
 postRequestText: null",23
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/heartbeat>,2.05 Content,ACK,"{""respCode"":1}",14
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/offline>,2.05 Content,ACK,"{""respCode"":1}",14
120.210.80.14,"China Mobile Communications Group Co., Ltd.",China,Asia,</.well-known/core>,2.05 Content,ACK,"</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""Inform Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</.well-known/core>",976
81.18.122.152,T2 Mobile LLC,Russia,Europe,</register>,4.05 Method Not Allowed,ACK,,0
81.18.122.152,T2 Mobile LLC,Russia,Europe,</ndm/dis>,4.00 Bad Request,ACK,,0
81.18.122.152,T2 Mobile LLC,Russia,Europe,</ndm/ci>,4.00 Bad Request,ACK,0x1,3
81.18.122.152,T2 Mobile LLC,Russia,Europe,</mirror>,4.05 Method Not Allowed,ACK,,0
81.18.122.152,T2 Mobile LLC,Russia,Europe,</uhp>,4.05 Method Not Allowed,ACK,,0
81.18.122.152,T2 Mobile LLC,Russia,Europe,</ndm/logout>,4.05 Method Not Allowed,ACK,,0
81.18.122.152,T2 Mobile LLC,Russia,Europe,</ndm/login>,4.05 Method Not Allowed,ACK,,0
81.18.122.152,T2 Mobile LLC,Russia,Europe,</info>,2.05 Content,ACK,"{""cid"":""b9281206-db7e-11e6-8115-f966ead45da7"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic 4G III"",""version"":""0.3.5-1""}",128
209.141.197.138,CIK Telecom INC,Canada,North America,</>,2.05 Content,ACK,"This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
209.141.197.138,CIK Telecom INC,Canada,North America,</qlink/searchfh>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.141.197.138,CIK Telecom INC,Canada,North America,</qlink/searchgw>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.141.197.138,CIK Telecom INC,Canada,North America,</qlink/request>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.141.197.138,CIK Telecom INC,Canada,North America,</qlink/success>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.141.197.138,CIK Telecom INC,Canada,North America,</device/inform/bootstrap>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.141.197.138,CIK Telecom INC,Canada,North America,</device/inform/boot>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.141.197.138,CIK Telecom INC,Canada,North America,</device/inform/syncreq>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.141.197.138,CIK Telecom INC,Canada,North America,</device/inform/offline>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.141.197.138,CIK Telecom INC,Canada,North America,</device/inform/heartbeat>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.141.197.138,CIK Telecom INC,Canada,North America,</device/inform/data>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.141.197.138,CIK Telecom INC,Canada,North America,</device/inform/change>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.141.197.138,CIK Telecom INC,Canada,North America,</async>,2.05 Content,CON,done,4
