saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,uri,observable,user_inserted,version,mtype,token,token_length,code,mid,options,data_length
123.88.129.54,914446459,192.168.0.123,2063640768,15987,42,udp,1,5683,32819,208,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",,,,,0,1,2025-10-30T19:53:43.352+0100,1761850423,352094,/device/inform/boot,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",194
122.70.243.124,2096318074,192.168.0.123,2063640768,10089,41,udp,1,5683,52410,208,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",,,,,0,1,2025-10-30T19:53:43.389+0100,1761850423,389287,/device/inform/boot,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",194
111.9.41.54,908659055,192.168.0.123,2063640768,43476,40,udp,1,5683,55649,208,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",,,,,0,1,2025-10-30T19:53:43.409+0100,1761850423,409381,/device/inform/boot,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",194
117.174.81.22,374451829,192.168.0.123,2063640768,44770,40,udp,1,5683,50902,208,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",,,,,0,1,2025-10-30T19:53:43.409+0100,1761850423,409537,/device/inform/boot,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",194
117.172.216.145,2446896245,192.168.0.123,2063640768,28719,39,udp,1,5683,50861,208,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",,,,,0,1,2025-10-30T19:53:43.416+0100,1761850423,416041,/device/inform/boot,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",194
112.44.217.244,4107873392,192.168.0.123,2063640768,57885,39,udp,1,5683,40638,208,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",,,,,0,1,2025-10-30T19:53:43.420+0100,1761850423,420183,/device/inform/boot,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",194
112.201.255.51,872401264,192.168.0.123,2063640768,0,52,udp,1,5683,51686,31,Method Not Allowed,,,,,0,1,2025-10-30T19:53:55.420+0100,1761850435,420514,/device/inform/syncreq,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
124.104.44.155,2603378812,192.168.0.123,2063640768,0,52,udp,1,5683,55318,31,Method Not Allowed,,,,,0,1,2025-10-30T19:53:55.420+0100,1761850435,420649,/device/inform/syncreq,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
119.94.20.149,2501140087,192.168.0.123,2063640768,0,52,udp,1,5683,59513,31,Method Not Allowed,,,,,0,1,2025-10-30T19:53:55.422+0100,1761850435,422414,/device/inform/syncreq,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
124.106.192.164,2764073596,192.168.0.123,2063640768,0,52,udp,1,5683,52532,31,Method Not Allowed,,,,,0,1,2025-10-30T19:53:55.429+0100,1761850435,429201,/device/inform/syncreq,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
110.159.120.39,662216558,192.168.0.123,2063640768,26585,51,udp,1,5683,50693,31,Method Not Allowed,,,,,0,1,2025-10-30T19:53:55.432+0100,1761850435,432778,/device/inform/syncreq,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
112.209.18.62,1041420656,192.168.0.123,2063640768,0,50,udp,1,5683,46606,31,Method Not Allowed,,,,,0,1,2025-10-30T19:53:55.438+0100,1761850435,438517,/device/inform/syncreq,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
122.52.69.144,2420454522,192.168.0.123,2063640768,0,52,udp,1,5683,56254,31,Method Not Allowed,,,,,0,1,2025-10-30T19:53:55.438+0100,1761850435,438592,/device/inform/syncreq,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
112.209.52.66,1110757744,192.168.0.123,2063640768,0,50,udp,1,5683,36560,31,Method Not Allowed,,,,,0,1,2025-10-30T19:53:55.441+0100,1761850435,441345,/device/inform/syncreq,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
112.201.255.51,872401264,192.168.0.123,2063640768,0,52,udp,1,5683,46283,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:07.569+0100,1761850447,569357,/device/inform/offline,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
124.104.44.155,2603378812,192.168.0.123,2063640768,0,52,udp,1,5683,43642,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:07.572+0100,1761850447,572708,/device/inform/offline,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
119.94.20.149,2501140087,192.168.0.123,2063640768,0,50,udp,1,5683,57060,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:07.574+0100,1761850447,574577,/device/inform/offline,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
124.106.192.164,2764073596,192.168.0.123,2063640768,0,50,udp,1,5683,39336,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:07.576+0100,1761850447,576797,/device/inform/offline,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
122.52.69.144,2420454522,192.168.0.123,2063640768,0,52,udp,1,5683,55142,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:07.585+0100,1761850447,585018,/device/inform/offline,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
110.159.120.39,662216558,192.168.0.123,2063640768,27523,51,udp,1,5683,33372,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:07.585+0100,1761850447,585101,/device/inform/offline,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
112.209.18.62,1041420656,192.168.0.123,2063640768,0,52,udp,1,5683,57609,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:07.585+0100,1761850447,585269,/device/inform/offline,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
112.209.52.66,1110757744,192.168.0.123,2063640768,0,52,udp,1,5683,40000,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:07.592+0100,1761850447,592143,/device/inform/offline,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
123.88.129.54,914446459,192.168.0.123,2063640768,16748,42,udp,1,5683,34554,26,should post ,,,,,0,1,2025-10-30T19:54:07.650+0100,1761850447,650464,/device/inform/offline,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",12
122.70.243.124,2096318074,192.168.0.123,2063640768,10162,41,udp,1,5683,50991,28,"{""respCode"":1}",,,,,0,1,2025-10-30T19:54:07.680+0100,1761850447,680220,/device/inform/offline,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",14
111.9.41.54,908659055,192.168.0.123,2063640768,44253,40,udp,1,5683,54095,28,"{""respCode"":1}",,,,,0,1,2025-10-30T19:54:07.687+0100,1761850447,687330,/device/inform/offline,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",14
117.172.216.145,2446896245,192.168.0.123,2063640768,30645,39,udp,1,5683,47658,26,should post ,,,,,0,1,2025-10-30T19:54:07.696+0100,1761850447,696682,/device/inform/offline,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",12
117.174.81.22,374451829,192.168.0.123,2063640768,44893,40,udp,1,5683,39774,28,"{""respCode"":1}",,,,,0,1,2025-10-30T19:54:07.706+0100,1761850447,706353,/device/inform/offline,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",14
112.44.217.244,4107873392,192.168.0.123,2063640768,58797,39,udp,1,5683,58659,28,"{""respCode"":1}",,,,,0,1,2025-10-30T19:54:07.711+0100,1761850447,711242,/device/inform/offline,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",14
124.104.44.155,2603378812,192.168.0.123,2063640768,0,50,udp,1,5683,59407,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:19.703+0100,1761850459,703942,/device/inform/heartbeat,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
112.201.255.51,872401264,192.168.0.123,2063640768,0,52,udp,1,5683,46776,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:19.710+0100,1761850459,710482,/device/inform/heartbeat,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
112.209.18.62,1041420656,192.168.0.123,2063640768,0,50,udp,1,5683,39696,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:19.715+0100,1761850459,715517,/device/inform/heartbeat,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
122.52.69.144,2420454522,192.168.0.123,2063640768,0,52,udp,1,5683,34600,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:19.715+0100,1761850459,715620,/device/inform/heartbeat,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
124.106.192.164,2764073596,192.168.0.123,2063640768,0,52,udp,1,5683,56272,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:19.715+0100,1761850459,715672,/device/inform/heartbeat,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
110.159.120.39,662216558,192.168.0.123,2063640768,27632,51,udp,1,5683,33524,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:19.717+0100,1761850459,717554,/device/inform/heartbeat,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
112.209.52.66,1110757744,192.168.0.123,2063640768,0,52,udp,1,5683,49252,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:19.721+0100,1761850459,721335,/device/inform/heartbeat,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
119.94.20.149,2501140087,192.168.0.123,2063640768,0,50,udp,1,5683,44831,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:19.724+0100,1761850459,724235,/device/inform/heartbeat,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
123.88.129.54,914446459,192.168.0.123,2063640768,16803,42,udp,1,5683,49408,61,"should post example,{
""deviceId"": ""deviceId""

}",,,,,0,1,2025-10-30T19:54:19.778+0100,1761850459,778186,/device/inform/heartbeat,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",47
122.70.243.124,2096318074,192.168.0.123,2063640768,10807,41,udp,1,5683,44637,28,"{""respCode"":1}",,,,,0,1,2025-10-30T19:54:19.817+0100,1761850459,817916,/device/inform/heartbeat,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",14
117.174.81.22,374451829,192.168.0.123,2063640768,45520,40,udp,1,5683,46859,28,"{""respCode"":1}",,,,,0,1,2025-10-30T19:54:19.838+0100,1761850459,838336,/device/inform/heartbeat,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",14
117.172.216.145,2446896245,192.168.0.123,2063640768,30780,39,udp,1,5683,34242,61,"should post example,{
""deviceId"": ""deviceId""

}",,,,,0,1,2025-10-30T19:54:19.838+0100,1761850459,838482,/device/inform/heartbeat,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",47
111.9.41.54,908659055,192.168.0.123,2063640768,45433,40,udp,1,5683,33363,28,"{""respCode"":1}",,,,,0,1,2025-10-30T19:54:19.838+0100,1761850459,838549,/device/inform/heartbeat,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",14
112.44.217.244,4107873392,192.168.0.123,2063640768,59454,39,udp,1,5683,42475,28,"{""respCode"":1}",,,,,0,1,2025-10-30T19:54:19.845+0100,1761850459,845870,/device/inform/heartbeat,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",14
112.209.18.62,1041420656,192.168.0.123,2063640768,0,52,udp,1,5683,44771,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:31.860+0100,1761850471,860993,/device/inform/data,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
124.104.44.155,2603378812,192.168.0.123,2063640768,0,52,udp,1,5683,34188,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:31.861+0100,1761850471,861129,/device/inform/data,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
112.201.255.51,872401264,192.168.0.123,2063640768,0,52,udp,1,5683,53903,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:31.865+0100,1761850471,865705,/device/inform/data,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
119.94.20.149,2501140087,192.168.0.123,2063640768,0,52,udp,1,5683,51908,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:31.866+0100,1761850471,866757,/device/inform/data,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
122.52.69.144,2420454522,192.168.0.123,2063640768,0,52,udp,1,5683,49460,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:31.869+0100,1761850471,869337,/device/inform/data,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
110.159.120.39,662216558,192.168.0.123,2063640768,28598,51,udp,1,5683,37741,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:31.874+0100,1761850471,874153,/device/inform/data,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
124.106.192.164,2764073596,192.168.0.123,2063640768,0,52,udp,1,5683,49965,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:31.874+0100,1761850471,874286,/device/inform/data,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
112.209.52.66,1110757744,192.168.0.123,2063640768,0,50,udp,1,5683,52890,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:31.878+0100,1761850471,878842,/device/inform/data,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
123.88.129.54,914446459,192.168.0.123,2063640768,17339,42,udp,1,5683,48522,26,should post ,,,,,0,1,2025-10-30T19:54:31.943+0100,1761850471,943181,/device/inform/data,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",12
120.197.53.94,1580582264,192.168.0.123,2063640768,63943,43,udp,1,5683,59184,31,Method Not Allowed,,,,,0,1,2025-10-30T19:54:31.947+0100,1761850471,947974,/device/inform/data,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
122.70.243.124,2096318074,192.168.0.123,2063640768,11129,41,udp,1,5683,48728,38,"
 postRequestText: null",,,,,0,1,2025-10-30T19:54:31.974+0100,1761850471,974072,/device/inform/data,0,False,1,2,,0,2.05 Content,32112,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}",23
117.172.216.145,2446896245,192.168.0.123,2063640768,31789,39,udp,1,5683,37108,26,should post ,,,,,0,1,2025-10-30T19:54:32.002+0100,1761850472,2818,/device/inform/data,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",12
112.44.217.244,4107873392,192.168.0.123,2063640768,59492,39,udp,1,5683,52800,38,"
 postRequestText: null",,,,,0,1,2025-10-30T19:54:32.417+0100,1761850472,417127,/device/inform/data,0,False,1,2,,0,2.05 Content,32112,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}",23
111.9.41.54,908659055,192.168.0.123,2063640768,46091,40,udp,1,5683,55830,38,"
 postRequestText: null",,,,,0,1,2025-10-30T19:54:32.435+0100,1761850472,435524,/device/inform/data,0,False,1,2,,0,2.05 Content,32112,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}",23
117.174.81.22,374451829,192.168.0.123,2063640768,45731,40,udp,1,5683,59120,38,"
 postRequestText: null",,,,,0,1,2025-10-30T19:54:32.570+0100,1761850472,570919,/device/inform/data,0,False,1,2,,0,2.05 Content,32112,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}",23
124.104.44.155,2603378812,192.168.0.123,2063640768,0,50,udp,1,5683,42904,12,,,,,,0,1,2025-10-30T19:54:44.033+0100,1761850484,33285,/async,3,False,1,2,,0,EMPTY,32112,,0
110.159.120.39,662216558,192.168.0.123,2063640768,29246,51,udp,1,5683,49335,12,,,,,,0,1,2025-10-30T19:54:44.035+0100,1761850484,35832,/async,3,False,1,2,,0,5.03 Service Unavailable,32112,,0
119.94.20.149,2501140087,192.168.0.123,2063640768,0,50,udp,1,5683,60527,12,,,,,,0,1,2025-10-30T19:54:44.038+0100,1761850484,38615,/async,3,False,1,2,,0,EMPTY,32112,,0
124.106.192.164,2764073596,192.168.0.123,2063640768,0,52,udp,1,5683,60881,12,,,,,,0,1,2025-10-30T19:54:44.038+0100,1761850484,38751,/async,3,False,1,2,,0,EMPTY,32112,,0
122.52.69.144,2420454522,192.168.0.123,2063640768,0,52,udp,1,5683,55263,12,,,,,,0,1,2025-10-30T19:54:44.040+0100,1761850484,40201,/async,3,False,1,2,,0,5.03 Service Unavailable,32112,,0
112.201.255.51,872401264,192.168.0.123,2063640768,0,52,udp,1,5683,37952,12,,,,,,0,1,2025-10-30T19:54:44.040+0100,1761850484,40459,/async,3,False,1,2,,0,5.03 Service Unavailable,32112,,0
112.209.18.62,1041420656,192.168.0.123,2063640768,0,52,udp,1,5683,38477,12,,,,,,0,1,2025-10-30T19:54:44.040+0100,1761850484,40523,/async,3,False,1,2,,0,EMPTY,32112,,0
112.209.52.66,1110757744,192.168.0.123,2063640768,0,50,udp,1,5683,54347,12,,,,,,0,1,2025-10-30T19:54:44.052+0100,1761850484,52995,/async,3,False,1,2,,0,EMPTY,32112,,0
123.88.129.54,914446459,192.168.0.123,2063640768,17595,42,udp,1,5683,58259,12,,,,,,0,1,2025-10-30T19:54:56.236+0100,1761850496,236485,/qlink,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
122.70.243.124,2096318074,192.168.0.123,2063640768,12701,41,udp,1,5683,52655,12,,,,,,0,1,2025-10-30T19:54:56.266+0100,1761850496,266118,/qlink,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
117.172.216.145,2446896245,192.168.0.123,2063640768,33385,39,udp,1,5683,38404,12,,,,,,0,1,2025-10-30T19:54:56.293+0100,1761850496,293633,/qlink,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
112.44.217.244,4107873392,192.168.0.123,2063640768,60701,39,udp,1,5683,38332,12,,,,,,0,1,2025-10-30T19:54:56.308+0100,1761850496,308509,/qlink,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
111.9.41.54,908659055,192.168.0.123,2063640768,46537,40,udp,1,5683,45848,12,,,,,,0,1,2025-10-30T19:54:56.310+0100,1761850496,310022,/qlink,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
117.174.81.22,374451829,192.168.0.123,2063640768,47399,40,udp,1,5683,37502,12,,,,,,0,1,2025-10-30T19:54:56.313+0100,1761850496,313784,/qlink,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
123.88.129.54,914446459,192.168.0.123,2063640768,17790,42,udp,1,5683,54944,12,,,,,,0,1,2025-10-30T19:55:08.374+0100,1761850508,374648,/device,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
122.70.243.124,2096318074,192.168.0.123,2063640768,13415,41,udp,1,5683,57370,12,,,,,,0,1,2025-10-30T19:55:08.407+0100,1761850508,407945,/device,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
111.9.41.54,908659055,192.168.0.123,2063640768,47534,40,udp,1,5683,56845,12,,,,,,0,1,2025-10-30T19:55:08.422+0100,1761850508,422336,/device,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
117.172.216.145,2446896245,192.168.0.123,2063640768,33933,39,udp,1,5683,46515,12,,,,,,0,1,2025-10-30T19:55:08.436+0100,1761850508,436291,/device,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
112.44.217.244,4107873392,192.168.0.123,2063640768,60787,39,udp,1,5683,43864,12,,,,,,0,1,2025-10-30T19:55:08.447+0100,1761850508,447669,/device,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
117.174.81.22,374451829,192.168.0.123,2063640768,48159,40,udp,1,5683,43731,12,,,,,,0,1,2025-10-30T19:55:08.447+0100,1761850508,447868,/device,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
123.88.129.54,914446459,192.168.0.123,2063640768,18082,42,udp,1,5683,56335,12,,,,,,0,1,2025-10-30T19:55:20.518+0100,1761850520,518720,/device/inform,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
122.70.243.124,2096318074,192.168.0.123,2063640768,13423,41,udp,1,5683,41583,12,,,,,,0,1,2025-10-30T19:55:20.558+0100,1761850520,558072,/device/inform,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
117.172.216.145,2446896245,192.168.0.123,2063640768,34526,39,udp,1,5683,56556,12,,,,,,0,1,2025-10-30T19:55:20.572+0100,1761850520,572899,/device/inform,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
117.174.81.22,374451829,192.168.0.123,2063640768,49109,40,udp,1,5683,57748,12,,,,,,0,1,2025-10-30T19:55:20.578+0100,1761850520,578220,/device/inform,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
112.44.217.244,4107873392,192.168.0.123,2063640768,61660,39,udp,1,5683,50512,12,,,,,,0,1,2025-10-30T19:55:20.581+0100,1761850520,581312,/device/inform,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
111.9.41.54,908659055,192.168.0.123,2063640768,48274,40,udp,1,5683,36594,12,,,,,,0,1,2025-10-30T19:55:20.588+0100,1761850520,588618,/device/inform,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
123.88.129.54,914446459,192.168.0.123,2063640768,18634,42,udp,1,5683,40254,12,,,,,,0,1,2025-10-30T19:55:32.770+0100,1761850532,770027,/ekit,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
117.172.216.145,2446896245,192.168.0.123,2063640768,34890,39,udp,1,5683,33279,12,,,,,,0,1,2025-10-30T19:55:32.770+0100,1761850532,770309,/ekit,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
123.88.129.54,914446459,192.168.0.123,2063640768,19053,42,udp,1,5683,39781,208,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",,,,,0,1,2025-10-30T19:55:44.818+0100,1761850544,818464,/ekit/boot,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",194
117.172.216.145,2446896245,192.168.0.123,2063640768,35167,39,udp,1,5683,50863,208,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",,,,,0,1,2025-10-30T19:55:44.826+0100,1761850544,826747,/ekit/boot,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",194
123.88.129.54,914446459,192.168.0.123,2063640768,19837,42,udp,1,5683,35880,205,"should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",,,,,0,1,2025-10-30T19:55:56.901+0100,1761850556,901706,/ekit/bootstrap,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",191
117.172.216.145,2446896245,192.168.0.123,2063640768,35608,39,udp,1,5683,55712,205,"should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",,,,,0,1,2025-10-30T19:55:56.945+0100,1761850556,945476,/ekit/bootstrap,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",191
123.88.129.54,914446459,192.168.0.123,2063640768,20916,42,udp,1,5683,53576,61,"should post example,{
""deviceId"": ""deviceId""

}",,,,,0,1,2025-10-30T19:56:09.087+0100,1761850569,87870,/ekit/heartbeat,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",47
117.172.216.145,2446896245,192.168.0.123,2063640768,36282,39,udp,1,5683,53028,61,"should post example,{
""deviceId"": ""deviceId""

}",,,,,0,1,2025-10-30T19:56:09.089+0100,1761850569,89001,/ekit/heartbeat,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",47
123.88.129.54,914446459,192.168.0.123,2063640768,21395,42,udp,1,5683,43140,30,not soupport GET,,,,,0,1,2025-10-30T19:56:21.410+0100,1761850581,410838,/ekit/searchgw,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",16
117.172.216.145,2446896245,192.168.0.123,2063640768,37401,39,udp,1,5683,59647,30,not soupport GET,,,,,0,1,2025-10-30T19:56:21.411+0100,1761850581,411128,/ekit/searchgw,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",16
123.88.129.54,914446459,192.168.0.123,2063640768,21805,42,udp,1,5683,46169,285,"</qlink>,</qlink/searchgw>,</device>,</device/inform>,</device/inform/boot>,</device/inform/bootstrap>,</device/inform/data>,</device/inform/heartbeat>,</device/inform/offline>,</ekit>,</ekit/boot>,</ekit/bootstrap>,</ekit/heartbeat>,</ekit/searchgw>,</.well-known/core>",,,,,0,1,2025-10-30T19:56:33.229+0100,1761850593,229481,/.well-known/core,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",270
