saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,uri,observable,user_inserted,version,mtype,token,token_length,code,mid,options,data_length
49.147.96.169,2841678641,192.168.0.123,2063640768,0,50,udp,1,5683,41987,31,Method Not Allowed,,,,,0,1,2025-10-30T18:50:23.104+0100,1761846623,104025,/device/inform/heartbeat,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
49.145.50.172,2888995121,192.168.0.123,2063640768,0,50,udp,1,5683,51511,31,Method Not Allowed,,,,,0,1,2025-10-30T18:50:23.108+0100,1761846623,108428,/device/inform/heartbeat,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
49.149.115.93,1567855921,192.168.0.123,2063640768,0,50,udp,1,5683,38685,31,Method Not Allowed,,,,,0,1,2025-10-30T18:50:23.118+0100,1761846623,118156,/device/inform/heartbeat,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
36.163.38.190,3190203172,192.168.0.123,2063640768,63809,43,udp,1,5683,59304,61,"should post example,{
""deviceId"": ""deviceId""

}",,,,,0,1,2025-10-30T18:50:23.120+0100,1761846623,120680,/device/inform/heartbeat,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",47
59.91.215.207,3486997307,192.168.0.123,2063640768,0,49,udp,1,5683,56455,34,"should post example,",,,,,0,1,2025-10-30T18:50:23.146+0100,1761846623,146830,/device/inform/heartbeat,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",20
60.52.137.132,2223584316,192.168.0.123,2063640768,5464,51,udp,1,5683,41670,31,Method Not Allowed,,,,,0,1,2025-10-30T18:50:35.216+0100,1761846635,216933,/device/inform/data,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
60.53.11.84,1410020668,192.168.0.123,2063640768,55693,51,udp,1,5683,39800,31,Method Not Allowed,,,,,0,1,2025-10-30T18:50:35.227+0100,1761846635,227903,/device/inform/data,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
49.147.96.169,2841678641,192.168.0.123,2063640768,0,50,udp,1,5683,55170,31,Method Not Allowed,,,,,0,1,2025-10-30T18:50:35.229+0100,1761846635,229554,/device/inform/data,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
49.145.119.241,4051145009,192.168.0.123,2063640768,0,52,udp,1,5683,33674,31,Method Not Allowed,,,,,0,1,2025-10-30T18:50:35.235+0100,1761846635,235062,/device/inform/data,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
49.147.123.5,91984689,192.168.0.123,2063640768,0,52,udp,1,5683,59736,31,Method Not Allowed,,,,,0,1,2025-10-30T18:50:35.238+0100,1761846635,238137,/device/inform/data,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
49.149.115.93,1567855921,192.168.0.123,2063640768,0,50,udp,1,5683,44146,31,Method Not Allowed,,,,,0,1,2025-10-30T18:50:35.245+0100,1761846635,245973,/device/inform/data,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
49.146.50.9,154309169,192.168.0.123,2063640768,0,50,udp,1,5683,47767,31,Method Not Allowed,,,,,0,1,2025-10-30T18:50:35.248+0100,1761846635,248696,/device/inform/data,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
36.163.38.190,3190203172,192.168.0.123,2063640768,64660,43,udp,1,5683,47215,26,should post ,,,,,0,1,2025-10-30T18:50:35.275+0100,1761846635,275677,/device/inform/data,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",12
49.145.50.172,2888995121,192.168.0.123,2063640768,0,52,udp,1,5683,35855,31,Method Not Allowed,,,,,0,1,2025-10-30T18:50:35.332+0100,1761846635,332160,/device/inform/data,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
59.91.215.207,3486997307,192.168.0.123,2063640768,0,49,udp,1,5683,39989,38,"
 postRequestText: null",,,,,0,1,2025-10-30T18:50:35.506+0100,1761846635,506147,/device/inform/data,0,False,1,2,,0,2.05 Content,32112,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}",23
60.52.137.132,2223584316,192.168.0.123,2063640768,5681,51,udp,1,5683,38129,12,,,,,,0,1,2025-10-30T18:50:47.391+0100,1761846647,391632,/async,3,False,1,2,,0,5.03 Service Unavailable,32112,,0
60.53.11.84,1410020668,192.168.0.123,2063640768,56234,51,udp,1,5683,41753,12,,,,,,0,1,2025-10-30T18:50:47.407+0100,1761846647,407464,/async,3,False,1,2,,0,5.03 Service Unavailable,32112,,0
49.147.96.169,2841678641,192.168.0.123,2063640768,0,52,udp,1,5683,37209,12,,,,,,0,1,2025-10-30T18:50:47.438+0100,1761846647,438092,/async,3,False,1,2,,0,EMPTY,32112,,0
49.145.50.172,2888995121,192.168.0.123,2063640768,0,50,udp,1,5683,34133,12,,,,,,0,1,2025-10-30T18:50:47.438+0100,1761846647,438210,/async,3,False,1,2,,0,EMPTY,32112,,0
49.146.50.9,154309169,192.168.0.123,2063640768,0,50,udp,1,5683,56970,12,,,,,,0,1,2025-10-30T18:50:47.460+0100,1761846647,460602,/async,3,False,1,2,,0,EMPTY,32112,,0
49.147.123.5,91984689,192.168.0.123,2063640768,0,52,udp,1,5683,43765,12,,,,,,0,1,2025-10-30T18:50:47.470+0100,1761846647,470438,/async,3,False,1,2,,0,EMPTY,32112,,0
49.149.115.93,1567855921,192.168.0.123,2063640768,0,52,udp,1,5683,53134,12,,,,,,0,1,2025-10-30T18:50:47.509+0100,1761846647,509242,/async,3,False,1,2,,0,5.03 Service Unavailable,32112,,0
49.145.119.241,4051145009,192.168.0.123,2063640768,0,50,udp,1,5683,37488,12,,,,,,0,1,2025-10-30T18:50:47.522+0100,1761846647,522120,/async,3,False,1,2,,0,EMPTY,32112,,0
59.91.215.207,3486997307,192.168.0.123,2063640768,0,49,udp,1,5683,33065,12,,,,,,0,1,2025-10-30T18:50:59.720+0100,1761846659,720215,/qlink,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
36.163.38.190,3190203172,192.168.0.123,2063640768,1081,43,udp,1,5683,40804,12,,,,,,0,1,2025-10-30T18:50:59.720+0100,1761846659,720461,/qlink,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
59.91.215.207,3486997307,192.168.0.123,2063640768,0,49,udp,1,5683,37100,12,,,,,,0,1,2025-10-30T18:51:22.703+0100,1761846682,703318,/device/inform,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
36.163.38.190,3190203172,192.168.0.123,2063640768,3082,43,udp,1,5683,35961,12,,,,,,0,1,2025-10-30T18:51:22.773+0100,1761846682,773804,/device/inform,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
36.163.38.190,3190203172,192.168.0.123,2063640768,3490,43,udp,1,5683,58058,12,,,,,,0,1,2025-10-30T18:51:34.913+0100,1761846694,913831,/ekit,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
36.163.38.190,3190203172,192.168.0.123,2063640768,3877,43,udp,1,5683,50410,208,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",,,,,0,1,2025-10-30T18:51:47.011+0100,1761846707,11046,/ekit/boot,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",194
36.163.38.190,3190203172,192.168.0.123,2063640768,3970,43,udp,1,5683,58708,205,"should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",,,,,0,1,2025-10-30T18:51:59.196+0100,1761846719,196677,/ekit/bootstrap,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",191
36.163.38.190,3190203172,192.168.0.123,2063640768,4930,43,udp,1,5683,46222,61,"should post example,{
""deviceId"": ""deviceId""

}",,,,,0,1,2025-10-30T18:52:11.220+0100,1761846731,220092,/ekit/heartbeat,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",47
36.163.38.190,3190203172,192.168.0.123,2063640768,5100,43,udp,1,5683,34073,30,not soupport GET,,,,,0,1,2025-10-30T18:52:23.465+0100,1761846743,465462,/ekit/searchgw,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",16
60.52.137.132,2223584316,192.168.0.123,2063640768,19259,51,udp,1,5683,58228,31,Method Not Allowed,,,,,0,1,2025-10-30T18:54:15.551+0100,1761846855,551475,/device/inform/change,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
60.53.11.84,1410020668,192.168.0.123,2063640768,9970,51,udp,1,5683,52029,31,Method Not Allowed,,,,,0,1,2025-10-30T18:54:15.551+0100,1761846855,551695,/device/inform/change,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
59.91.215.207,3486997307,192.168.0.123,2063640768,0,49,udp,1,5683,35104,12,,,,,,0,1,2025-10-30T18:54:27.846+0100,1761846867,846765,/qlink/ack,3,False,1,3,,0,EMPTY,32112,,0
59.91.215.207,3486997307,192.168.0.123,2063640768,0,49,udp,1,5683,36170,12,,,,,,0,1,2025-10-30T18:54:50.819+0100,1761846890,819525,/gw,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
59.91.215.207,3486997307,192.168.0.123,2063640768,0,49,udp,1,5683,33433,12,,,,,,0,1,2025-10-30T18:55:02.897+0100,1761846902,897808,/gw/query,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
59.91.215.207,3486997307,192.168.0.123,2063640768,0,49,udp,1,5683,38558,30,010_68D1BA641291,,,,,0,1,2025-10-30T18:55:15.090+0100,1761846915,90169,/gw/query/DiagnotorConnection,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",16
59.91.215.207,3486997307,192.168.0.123,2063640768,0,49,udp,1,5683,34946,30,"{""APDevices"":[]}",,,,,0,1,2025-10-30T18:55:27.243+0100,1761846927,243301,/gw/query/apdevices,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",16
59.91.215.207,3486997307,192.168.0.123,2063640768,0,49,udp,1,5683,37695,12,,,,,,0,1,2025-10-30T18:55:39.278+0100,1761846939,278919,/basic,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
59.91.215.207,3486997307,192.168.0.123,2063640768,0,49,udp,1,5683,51135,33,heartBeatTime:30000,,,,,0,1,2025-10-30T18:55:51.747+0100,1761846951,747306,/basic/heartbeat,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",19
59.91.215.207,3486997307,192.168.0.123,2063640768,0,49,udp,1,5683,55325,94,"should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",,,,,0,1,2025-10-30T18:56:03.522+0100,1761846963,522687,/basic/regist,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",80
59.91.215.207,3486997307,192.168.0.123,2063640768,0,49,udp,1,5683,58838,68,"userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",,,,,0,1,2025-10-30T18:56:15.709+0100,1761846975,709272,/basic/show,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",54
59.91.215.207,3486997307,192.168.0.123,2063640768,0,49,udp,1,5683,46711,12,,,,,,0,1,2025-10-30T18:56:27.736+0100,1761846987,736891,/device/command,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
59.91.215.207,3486997307,192.168.0.123,2063640768,0,49,udp,1,5683,53175,34,"should post example,",,,,,0,1,2025-10-30T18:56:39.979+0100,1761846999,979807,/device/command/control,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",20
59.91.215.207,3486997307,192.168.0.123,2063640768,0,49,udp,1,5683,53195,16,[],,,,,0,1,2025-10-30T18:56:52.302+0100,1761847012,302662,/device/command/data,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",2
39.90.144.108,1821399591,192.168.0.123,2063640768,23163,36,udp,1,5683,58337,31,Method Not Allowed,,,,,0,1,2025-10-30T18:57:04.273+0100,1761847024,273704,/qlink/searchdevice,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
39.170.74.44,743090727,192.168.0.123,2063640768,2101,42,udp,1,5683,51970,31,Method Not Allowed,,,,,0,1,2025-10-30T18:57:04.274+0100,1761847024,274037,/qlink/searchdevice,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
39.90.144.108,1821399591,192.168.0.123,2063640768,23166,38,udp,1,5683,55827,31,Method Not Allowed,,,,,0,1,2025-10-30T18:57:16.469+0100,1761847036,469448,/qlink/netinfo,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18
39.170.74.44,743090727,192.168.0.123,2063640768,3198,42,udp,1,5683,52678,31,Method Not Allowed,,,,,0,1,2025-10-30T18:57:16.469+0100,1761847036,469667,/qlink/netinfo,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
39.170.74.44,743090727,192.168.0.123,2063640768,3552,42,udp,1,5683,45237,31,Method Not Allowed,,,,,0,1,2025-10-30T18:57:28.552+0100,1761847048,552874,/enterprise/apdevice/control/WiFiParameterSync,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
39.170.74.44,743090727,192.168.0.123,2063640768,4506,42,udp,1,5683,43398,31,Method Not Allowed,,,,,0,1,2025-10-30T18:57:40.601+0100,1761847060,601245,/qlink/searchack,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
39.170.74.44,743090727,192.168.0.123,2063640768,4770,42,udp,1,5683,33899,22,Not Found,,,,,0,1,2025-10-30T18:57:52.836+0100,1761847072,836979,/qlink/searchdevice?true,2,False,1,2,,0,4.04 Not Found,32112,,9
47.117.126.155,2608756015,192.168.0.123,2063640768,18161,45,udp,1,5683,54810,38,GET method is not allowed,,,,,0,1,2025-10-30T18:58:04.912+0100,1761847084,912139,/auth,3,False,1,2,,0,4.05 Method Not Allowed,32112,,25
47.117.126.155,2608756015,192.168.0.123,2063640768,35805,45,udp,1,5683,50995,38,GET method is not allowed,,,,,0,1,2025-10-30T18:58:17.190+0100,1761847097,190682,/topic,3,False,1,2,,0,4.05 Method Not Allowed,32112,,25
